geneId:ID,name,:LABEL
BUD3,BUD3,Gene
BUD31,BUD31,Gene
BUD32,BUD32,Gene
BUD4,BUD4,Gene
BUD5,BUD5,Gene
BUD6,BUD6,Gene
BUD7,BUD7,Gene
BUD8,BUD8,Gene
BUD9,BUD9,Gene
BUG1,BUG1,Gene
BUL1,BUL1,Gene
BUL2,BUL2,Gene
BUR2,BUR2,Gene
BUR6,BUR6,Gene
BVES,BVES,Gene
BXI1,BXI1,Gene
BXL1,BXL1,Gene
BYE1,BYE1,Gene
BYRF1,BYRF1,Gene
BYSL,BYSL,Gene
BZIP123,BZIP123,Gene
BZIP17,BZIP17,Gene
BZIP24,BZIP24,Gene
BZIP25,BZIP25,Gene
BZIP27,BZIP27,Gene
BZIP28,BZIP28,Gene
BZIP34,BZIP34,Gene
BZIP49,BZIP49,Gene
BZIP53,BZIP53,Gene
BZIP60,BZIP60,Gene
BZIP61,BZIP61,Gene
BZIP9,BZIP9,Gene
BZLF2,BZLF2,Gene
BZO2H1,BZO2H1,Gene
BZO2H3,BZO2H3,Gene
BZR1,BZR1,Gene
BZRAP1,BZRAP1,Gene
BZW1,BZW1,Gene
BZW2,BZW2,Gene
BZZ1,BZZ1,Gene
Babam1,Babam1,Gene
Bacc,Bacc,Gene
Bace,Bace,Gene
Bace1,Bace1,Gene
Bach1,Bach1,Gene
Bach2,Bach2,Gene
Bad,Bad,Gene
Bag1,Bag1,Gene
Bag2,Bag2,Gene
Bag3,Bag3,Gene
Bag4,Bag4,Gene
Bag6,Bag6,Gene
Bahd1,Bahd1,Gene
Bai1,Bai1,Gene
Bai3,Bai3,Gene
Baiap2,Baiap2,Gene
Bak1,Bak1,Gene
Baldspot,Baldspot,Gene
Banp,Banp,Gene
Bap1,Bap1,Gene
Bap170,Bap170,Gene
Bap55,Bap55,Gene
Bap60,Bap60,Gene
Bard1,Bard1,Gene
Barhl1,Barhl1,Gene
Barx1,Barx1,Gene
Barx2,Barx2,Gene
Basp1,Basp1,Gene
Batf,Batf,Gene
Batf3,Batf3,Gene
Bax,Bax,Gene
Baz1a,Baz1a,Gene
Baz1b,Baz1b,Gene
Baz2a,Baz2a,Gene
Baz2b,Baz2b,Gene
Bbc3,Bbc3,Gene
Bbs4,Bbs4,Gene
Bcan,Bcan,Gene
Bcap31,Bcap31,Gene
Bcar1,Bcar1,Gene
Bcas1,Bcas1,Gene
Bcas2,Bcas2,Gene
Bcat1,Bcat1,Gene
Bckdhb,Bckdhb,Gene
Bckdk,Bckdk,Gene
Bcl10,Bcl10,Gene
Bcl11a,Bcl11a,Gene
Bcl11b,Bcl11b,Gene
Bcl2,Bcl2,Gene
Bcl2a1a,Bcl2a1a,Gene
Bcl2l1,Bcl2l1,Gene
Bcl2l11,Bcl2l11,Gene
Bcl2l2,Bcl2l2,Gene
Bcl3,Bcl3,Gene
Bcl6,Bcl6,Gene
Bcl6b,Bcl6b,Gene
Bcl7a,Bcl7a,Gene
Bcl7b,Bcl7b,Gene
Bcl7c,Bcl7c,Gene
Bcl9l,Bcl9l,Gene
Bclaf1,Bclaf1,Gene
Bco2,Bco2,Gene
Bcor,Bcor,Gene
Bcr,Bcr,Gene
Bean1,Bean1,Gene
Becn1,Becn1,Gene
Begain,Begain,Gene
Bem46,Bem46,Gene
Bend3,Bend3,Gene
Best1,Best1,Gene
Best2,Best2,Gene
Bet1,Bet1,Gene
Bet3,Bet3,Gene
Bet5,Bet5,Gene
Bex1,Bex1,Gene
Bfar,Bfar,Gene
Bfsp1,Bfsp1,Gene
Bfsp2,Bfsp2,Gene
Bgb,Bgb,Gene
Bgn,Bgn,Gene
Bhlha15,Bhlha15,Gene
Bhlhe40,Bhlhe40,Gene
Bhlhe41,Bhlhe41,Gene
BicC,BicC,Gene
BicD,BicD,Gene
Bicd2,Bicd2,Gene
Bid,Bid,Gene
BigH1,BigH1,Gene
Bin1,Bin1,Gene
Bin2,Bin2,Gene
Birc2,Birc2,Gene
Birc3,Birc3,Gene
Birc6,Birc6,Gene
Birc7,Birc7,Gene
Bka,Bka,Gene
Bles03,Bles03,Gene
Blm,Blm,Gene
Blmh,Blmh,Gene
Blnk,Blnk,Gene
Bloc1s3,Bloc1s3,Gene
Bloc1s4,Bloc1s4,Gene
Bloc1s5,Bloc1s5,Gene
Bloc1s6,Bloc1s6,Gene
Blos1,Blos1,Gene
Blos2,Blos2,Gene
Blos4,Blos4,Gene
Blzf1,Blzf1,Gene
Bmi1,Bmi1,Gene
Bmp1,Bmp1,Gene
Bmp2,Bmp2,Gene
Bmp2k,Bmp2k,Gene
Bmp4,Bmp4,Gene
Bmp5,Bmp5,Gene
Bmp6,Bmp6,Gene
Bmp7,Bmp7,Gene
Bmper,Bmper,Gene
Bmpr1a,Bmpr1a,Gene
Bmpr2,Bmpr2,Gene
Bnc2,Bnc2,Gene
Bnip3,Bnip3,Gene
BoYb,BoYb,Gene
BobA,BobA,Gene
Boc,Boc,Gene
Bod1,Bod1,Gene
Bola2,Bola2,Gene
Bop1,Bop1,Gene
Bpnt1,Bpnt1,Gene
Bptf,Bptf,Gene
Br140,Br140,Gene
Braf,Braf,Gene
Brap,Brap,Gene
Brca1,Brca1,Gene
Brca2,Brca2,Gene
Brcc3,Brcc3,Gene
Brd,Brd,Gene
Brd2,Brd2,Gene
Brd3,Brd3,Gene
Brd4,Brd4,Gene
Brd7,Brd7,Gene
Brd8,Brd8,Gene
Brd9,Brd9,Gene
Brdt,Brdt,Gene
Bre,Bre,Gene
Bre1,Bre1,Gene
Brf,Brf,Gene
Brf1,Brf1,Gene
Brinp1,Brinp1,Gene
Brip1,Brip1,Gene
Brix1,Brix1,Gene
Brk1,Brk1,Gene
Brm1,Brm1,Gene
Brms1,Brms1,Gene
Bro,Bro,Gene
Brpf1,Brpf1,Gene
Brsk1,Brsk1,Gene
Brsk2,Brsk2,Gene
Bruce,Bruce,Gene
Brwd1,Brwd1,Gene
Brwd3,Brwd3,Gene
Bsdc1,Bsdc1,Gene
Bsg,Bsg,Gene
Bsg25A,Bsg25A,Gene
Bsg25D,Bsg25D,Gene
Bsn,Bsn,Gene
Bspry,Bspry,Gene
Bst2,Bst2,Gene
Bsx,Bsx,Gene
BtbVII,BtbVII,Gene
Btbd10,Btbd10,Gene
Btbd2,Btbd2,Gene
Btc,Btc,Gene
Btf3,Btf3,Gene
Btg1,Btg1,Gene
Btg2,Btg2,Gene
BthD,BthD,Gene
Btk,Btk,Gene
Btk29A,Btk29A,Gene
Btla,Btla,Gene
Btrc,Btrc,Gene
Bub1,Bub1,Gene
Bub1b,Bub1b,Gene
Bub3,Bub3,Gene
BubR1,BubR1,Gene
Bud13,Bud13,Gene
Buffy,Buffy,Gene
Bx,Bx,Gene
Bx42,Bx42,Gene
Bysl,Bysl,Gene
Bzd,Bzd,Gene
Bzw1,Bzw1,Gene
Bzw2,Bzw2,Gene
C/VIF2,C/VIF2,Gene
C01B10.3,C01B10.3,Gene
C01B10.8,C01B10.8,Gene
C01B4.8,C01B4.8,Gene
C01B7.5,C01B7.5,Gene
C01F1.1,C01F1.1,Gene
C01F1.3,C01F1.3,Gene
C01F6.2,C01F6.2,Gene
C01G5.6,C01G5.6,Gene
C01G6.4,C01G6.4,Gene
C01H6.2,C01H6.2,Gene
C01H6.9,C01H6.9,Gene
C02B10.5,C02B10.5,Gene
C02B8.3,C02B8.3,Gene
C02F12.8,C02F12.8,Gene
C02F5.12,C02F5.12,Gene
C02F5.6,C02F5.6,Gene
C03A7.13,C03A7.13,Gene
C03C10.4,C03C10.4,Gene
C03G6.17,C03G6.17,Gene
C04A11.1,C04A11.1,Gene
C04C11.1,C04C11.1,Gene
C04E12.6,C04E12.6,Gene
C04F5.8,C04F5.8,Gene
C04G6.10,C04G6.10,Gene
C04H5.1,C04H5.1,Gene
C05C10.3,C05C10.3,Gene
C05C10.5,C05C10.5,Gene
C05C12.4,C05C12.4,Gene
C05C12.5,C05C12.5,Gene
C05C8.1,C05C8.1,Gene
C05C8.2,C05C8.2,Gene
C05C8.7,C05C8.7,Gene
C05C8.8,C05C8.8,Gene
C05D10.4,C05D10.4,Gene
C05D12.5,C05D12.5,Gene
C05D2.10,C05D2.10,Gene
C05D2.8,C05D2.8,Gene
C05D9.7,C05D9.7,Gene
C05E11.3,C05E11.3,Gene
C05G5.1,C05G5.1,Gene
C06A1.3,C06A1.3,Gene
C06A5.3,C06A5.3,Gene
C06A5.8,C06A5.8,Gene
C06A6.2,C06A6.2,Gene
C06A6.5,C06A6.5,Gene
C06A8.3,C06A8.3,Gene
C06E1.1,C06E1.1,Gene
C06E1.9,C06E1.9,Gene
C06E4.2,C06E4.2,Gene
C06E4.6,C06E4.6,Gene
C06E7.4,C06E7.4,Gene
C06G1.5,C06G1.5,Gene
C06G3.6,C06G3.6,Gene
C06H2.6,C06H2.6,Gene
C07B5.3,C07B5.3,Gene
C07E3.3,C07E3.3,Gene
C08G9.2,C08G9.2,Gene
C09F9.2,C09F9.2,Gene
C09G1.4,C09G1.4,Gene
C10orf10,C10orf10,Gene
C10orf12,C10orf12,Gene
C10orf2,C10orf2,Gene
C10orf32,C10orf32,Gene
C10orf35,C10orf35,Gene
C10orf54,C10orf54,Gene
C10orf55,C10orf55,Gene
C10orf62,C10orf62,Gene
C10orf76,C10orf76,Gene
C10orf82,C10orf82,Gene
C10orf88,C10orf88,Gene
C10orf90,C10orf90,Gene
C11E4.6,C11E4.6,Gene
C11orf1,C11orf1,Gene
C11orf16,C11orf16,Gene
C11orf30,C11orf30,Gene
C11orf31,C11orf31,Gene
C11orf42,C11orf42,Gene
C11orf45,C11orf45,Gene
C11orf49,C11orf49,Gene
C11orf52,C11orf52,Gene
C11orf53,C11orf53,Gene
C11orf54,C11orf54,Gene
C11orf57,C11orf57,Gene
C11orf58,C11orf58,Gene
C11orf63,C11orf63,Gene
C11orf65,C11orf65,Gene
C11orf68,C11orf68,Gene
C11orf70,C11orf70,Gene
C11orf71,C11orf71,Gene
C11orf72,C11orf72,Gene
C11orf73,C11orf73,Gene
C11orf74,C11orf74,Gene
C11orf84,C11orf84,Gene
C11orf87,C11orf87,Gene
C11orf98,C11orf98,Gene
C12orf10,C12orf10,Gene
C12orf4,C12orf4,Gene
C12orf40,C12orf40,Gene
C12orf43,C12orf43,Gene
C12orf45,C12orf45,Gene
C12orf49,C12orf49,Gene
C12orf5,C12orf5,Gene
C12orf50,C12orf50,Gene
C12orf56,C12orf56,Gene
C12orf57,C12orf57,Gene
C12orf65,C12orf65,Gene
C12orf66,C12orf66,Gene
C12orf75,C12orf75,Gene
C13F10.2,C13F10.2,Gene
C13F10.7,C13F10.7,Gene
C13G5.2,C13G5.2,Gene
C14B1.2,C14B1.2,Gene
C14B1.3,C14B1.3,Gene
C14B1.8,C14B1.8,Gene
C14B1.9,C14B1.9,Gene
C14B9.2,C14B9.2,Gene
C14B9.3,C14B9.3,Gene
C14B9.8,C14B9.8,Gene
C14C10.5,C14C10.5,Gene
C14C11.2,C14C11.2,Gene
C14C6.3,C14C6.3,Gene
C14F11.4,C14F11.4,Gene
C14F11.6,C14F11.6,Gene
C14H10.2,C14H10.2,Gene
C14orf1,C14orf1,Gene
C14orf105,C14orf105,Gene
C14orf119,C14orf119,Gene
C14orf142,C14orf142,Gene
C14orf159,C14orf159,Gene
C14orf166,C14orf166,Gene
C14orf169,C14orf169,Gene
C14orf183,C14orf183,Gene
C14orf2,C14orf2,Gene
C14orf80,C14orf80,Gene
C14orf93,C14orf93,Gene
C15,C15,Gene
C15A11.4,C15A11.4,Gene
C15A11.7,C15A11.7,Gene
C15A7.2,C15A7.2,Gene
C15B12.6,C15B12.6,Gene
C15C6.2,C15C6.2,Gene
C15C6.4,C15C6.4,Gene
C15C8.3,C15C8.3,Gene
C15H9.4,C15H9.4,Gene
C15H9.9,C15H9.9,Gene
C15orf39,C15orf39,Gene
C15orf40,C15orf40,Gene
C15orf41,C15orf41,Gene
C15orf43,C15orf43,Gene
C15orf48,C15orf48,Gene
C15orf52,C15orf52,Gene
C15orf54,C15orf54,Gene
C15orf57,C15orf57,Gene
C15orf59,C15orf59,Gene
C16A11.2,C16A11.2,Gene
C16A11.5,C16A11.5,Gene
C16A3.5,C16A3.5,Gene
C16B8.2,C16B8.2,Gene
C16B8.3,C16B8.3,Gene
C16C10.2,C16C10.2,Gene
C16C8.11,C16C8.11,Gene
C16C8.12,C16C8.12,Gene
C16C8.16,C16C8.16,Gene
C16C8.4,C16C8.4,Gene
C16C8.5,C16C8.5,Gene
C16orf13,C16orf13,Gene
C16orf45,C16orf45,Gene
C16orf58,C16orf58,Gene
C16orf59,C16orf59,Gene
C16orf62,C16orf62,Gene
C16orf70,C16orf70,Gene
C16orf72,C16orf72,Gene
C16orf74,C16orf74,Gene
C16orf78,C16orf78,Gene
C16orf87,C16orf87,Gene
C16orf89,C16orf89,Gene
C16orf93,C16orf93,Gene
C16orf95,C16orf95,Gene
C16orf96,C16orf96,Gene
C17B7.4,C17B7.4,Gene
C17E4.2,C17E4.2,Gene
C17E4.6,C17E4.6,Gene
C17E7.4,C17E7.4,Gene
C17F4.7,C17F4.7,Gene
C17F4.8,C17F4.8,Gene
C17H12.8,C17H12.8,Gene
C17orf102,C17orf102,Gene
C17orf105,C17orf105,Gene
C17orf49,C17orf49,Gene
C17orf53,C17orf53,Gene
C17orf59,C17orf59,Gene
C17orf62,C17orf62,Gene
C17orf67,C17orf67,Gene
C17orf70,C17orf70,Gene
C17orf75,C17orf75,Gene
C17orf80,C17orf80,Gene
C17orf82,C17orf82,Gene
C17orf85,C17orf85,Gene
C17orf96,C17orf96,Gene
C17orf97,C17orf97,Gene
C18A11.1,C18A11.1,Gene
C18A3.2,C18A3.2,Gene
C18A3.3,C18A3.3,Gene
C18B2.4,C18B2.4,Gene
C18B2.5,C18B2.5,Gene
C18D1.2,C18D1.2,Gene
C18E3.3,C18E3.3,Gene
C18E9.4,C18E9.4,Gene
C18E9.9,C18E9.9,Gene
C18orf21,C18orf21,Gene
C18orf25,C18orf25,Gene
C18orf32,C18orf32,Gene
C18orf54,C18orf54,Gene
C18orf8,C18orf8,Gene
C19orf10,C19orf10,Gene
C19orf12,C19orf12,Gene
C19orf18,C19orf18,Gene
C19orf25,C19orf25,Gene
C19orf26,C19orf26,Gene
C19orf33,C19orf33,Gene
C19orf40,C19orf40,Gene
C19orf43,C19orf43,Gene
C19orf44,C19orf44,Gene
C19orf47,C19orf47,Gene
C19orf52,C19orf52,Gene
C19orf53,C19orf53,Gene
C19orf54,C19orf54,Gene
C19orf57,C19orf57,Gene
C19orf60,C19orf60,Gene
C19orf66,C19orf66,Gene
C19orf68,C19orf68,Gene
C19orf70,C19orf70,Gene
C19orf73,C19orf73,Gene
C19orf80,C19orf80,Gene
C1D,C1D,Gene
C1GALT1,C1GALT1,Gene
C1GALT1C1,C1GALT1C1,Gene
C1GalTA,C1GalTA,Gene
C1QA,C1QA,Gene
C1QB,C1QB,Gene
C1QBP,C1QBP,Gene
C1QC,C1QC,Gene
C1QL1,C1QL1,Gene
C1QL4,C1QL4,Gene
C1QTNF1,C1QTNF1,Gene
C1QTNF2,C1QTNF2,Gene
C1QTNF3,C1QTNF3,Gene
C1QTNF5,C1QTNF5,Gene
C1QTNF6,C1QTNF6,Gene
C1QTNF7,C1QTNF7,Gene
C1QTNF9,C1QTNF9,Gene
C1QTNF9B,C1QTNF9B,Gene
C1QTNF9B-AS1,C1QTNF9B-AS1,Gene
C1R,C1R,Gene
C1RL,C1RL,Gene
C1S,C1S,Gene
C1_01940C_A,C1_01940C_A,Gene
C1_02210W_A,C1_02210W_A,Gene
C1_02320C_A,C1_02320C_A,Gene
C1_03450C_A,C1_03450C_A,Gene
C1_03990W_A,C1_03990W_A,Gene
C1_04510W_A,C1_04510W_A,Gene
C1_05400C_A,C1_05400C_A,Gene
C1_05540C_A,C1_05540C_A,Gene
C1_05750C_A,C1_05750C_A,Gene
C1_06350W_A,C1_06350W_A,Gene
C1_08610C_A,C1_08610C_A,Gene
C1_08680C_A,C1_08680C_A,Gene
C1_09790C_A,C1_09790C_A,Gene
C1_10810W_A,C1_10810W_A,Gene
C1_11200W_A,C1_11200W_A,Gene
C1_12120W_A,C1_12120W_A,Gene
C1_12400C_A,C1_12400C_A,Gene
C1_12650C_A,C1_12650C_A,Gene
C1_13490C_A,C1_13490C_A,Gene
C1orf105,C1orf105,Gene
C1orf109,C1orf109,Gene
C1orf110,C1orf110,Gene
C1orf111,C1orf111,Gene
C1orf112,C1orf112,Gene
C1orf115,C1orf115,Gene
C1orf116,C1orf116,Gene
C1orf122,C1orf122,Gene
C1orf123,C1orf123,Gene
C1orf131,C1orf131,Gene
C1orf159,C1orf159,Gene
C1orf174,C1orf174,Gene
C1orf186,C1orf186,Gene
C1orf189,C1orf189,Gene
C1orf198,C1orf198,Gene
C1orf21,C1orf21,Gene
C1orf216,C1orf216,Gene
C1orf220,C1orf220,Gene
C1orf226,C1orf226,Gene
C1orf27,C1orf27,Gene
C1orf35,C1orf35,Gene
C1orf43,C1orf43,Gene
C1orf50,C1orf50,Gene
C1orf52,C1orf52,Gene
C1orf64,C1orf64,Gene
C1orf68,C1orf68,Gene
C1orf85,C1orf85,Gene
C1orf86,C1orf86,Gene
C1orf87,C1orf87,Gene
C1orf94,C1orf94,Gene
C1qa,C1qa,Gene
C1qb,C1qb,Gene
C1qbp,C1qbp,Gene
C1qc,C1qc,Gene
C2,C2,Gene
C20orf141,C20orf141,Gene
C20orf194,C20orf194,Gene
C20orf195,C20orf195,Gene
C20orf196,C20orf196,Gene
C20orf203,C20orf203,Gene
C20orf24,C20orf24,Gene
C20orf27,C20orf27,Gene
C20orf96,C20orf96,Gene
C21orf2,C21orf2,Gene
C21orf33,C21orf33,Gene
C21orf58,C21orf58,Gene
C21orf59,C21orf59,Gene
C21orf91,C21orf91,Gene
C22orf23,C22orf23,Gene
C22orf29,C22orf29,Gene
C22orf31,C22orf31,Gene
C22orf39,C22orf39,Gene
C22orf46,C22orf46,Gene
C23F12.4,C23F12.4,Gene
C23G10.11,C23G10.11,Gene
C23G10.8,C23G10.8,Gene
C23H3.3,C23H3.3,Gene
C23H3.9,C23H3.9,Gene
C24A3.2,C24A3.2,Gene
C25A1.4,C25A1.4,Gene
C25A1.5,C25A1.5,Gene
C25D7.10,C25D7.10,Gene
C25E10.8,C25E10.8,Gene
C25F9.4,C25F9.4,Gene
C25H3.7,C25H3.7,Gene
C25H3.8,C25H3.8,Gene
C26G2.2,C26G2.2,Gene
C27A12.2,C27A12.2,Gene
C27A12.7,C27A12.7,Gene
C27A2.5,C27A2.5,Gene
C27D9.1,C27D9.1,Gene
C27F2.10,C27F2.10,Gene
C27F2.4,C27F2.4,Gene
C27F2.7,C27F2.7,Gene
C27F2.8,C27F2.8,Gene
C27H2.2,C27H2.2,Gene
C27H5.2,C27H5.2,Gene
C28H8.11,C28H8.11,Gene
C29F9.5,C29F9.5,Gene
C2CD2,C2CD2,Gene
C2CD3,C2CD3,Gene
C2CD5,C2CD5,Gene
C2_00280C_A,C2_00280C_A,Gene
C2_00820W_A,C2_00820W_A,Gene
C2_01650W_A,C2_01650W_A,Gene
C2_01870C_A,C2_01870C_A,Gene
C2_02020W_A,C2_02020W_A,Gene
C2_02230C_A,C2_02230C_A,Gene
C2_06440C_A,C2_06440C_A,Gene
C2_06570C_A,C2_06570C_A,Gene
C2_07650C_A,C2_07650C_A,Gene
C2_08860W_A,C2_08860W_A,Gene
C2_10230W_A,C2_10230W_A,Gene
C2_10540W_A,C2_10540W_A,Gene
C2cd5,C2cd5,Gene
C2orf27B,C2orf27B,Gene
C2orf42,C2orf42,Gene
C2orf44,C2orf44,Gene
C2orf47,C2orf47,Gene
C2orf48,C2orf48,Gene
C2orf49,C2orf49,Gene
C2orf50,C2orf50,Gene
C2orf57,C2orf57,Gene
C2orf68,C2orf68,Gene
C2orf69,C2orf69,Gene
C2orf73,C2orf73,Gene
C2orf74,C2orf74,Gene
C2orf88,C2orf88,Gene
C3,C3,Gene
C30B5.4,C30B5.4,Gene
C30F12.1,C30F12.1,Gene
C30F2.3,C30F2.3,Gene
C31C9.2,C31C9.2,Gene
C31H1.5,C31H1.5,Gene
C31H1.8,C31H1.8,Gene
C31H5.4,C31H5.4,Gene
C31H5.6,C31H5.6,Gene
C32D5.10,C32D5.10,Gene
C32D5.11,C32D5.11,Gene
C32D5.12,C32D5.12,Gene
C32E8.1,C32E8.1,Gene
C32E8.4,C32E8.4,Gene
C32H11.5,C32H11.5,Gene
C330027C09Rik,C330027C09Rik,Gene
C33A11.2,C33A11.2,Gene
C33E10.10,C33E10.10,Gene
C33G3.6,C33G3.6,Gene
C33G8.4,C33G8.4,Gene
C34B2.4,C34B2.4,Gene
C34C12.2,C34C12.2,Gene
C34C12.8,C34C12.8,Gene
C34C6.7,C34C6.7,Gene
C34D1.4,C34D1.4,Gene
C34D10.1,C34D10.1,Gene
C34D10.2,C34D10.2,Gene
C34D4.2,C34D4.2,Gene
C34E7.4,C34E7.4,Gene
C34F11.3,C34F11.3,Gene
C34F6.9,C34F6.9,Gene
C34G6.3,C34G6.3,Gene
C34H4.2,C34H4.2,Gene
C35A5.8,C35A5.8,Gene
C35C5.3,C35C5.3,Gene
C35D10.10,C35D10.10,Gene
C35D10.12,C35D10.12,Gene
C35D10.13,C35D10.13,Gene
C35D10.5,C35D10.5,Gene
C35D10.6,C35D10.6,Gene
C35D10.7,C35D10.7,Gene
C35D10.8,C35D10.8,Gene
C35E7.2,C35E7.2,Gene
C35E7.5,C35E7.5,Gene
C35E7.6,C35E7.6,Gene
C35E7.8,C35E7.8,Gene
C36A4.4,C36A4.4,Gene
C36B1.11,C36B1.11,Gene
C36C5.5,C36C5.5,Gene
C36E8.1,C36E8.1,Gene
C36F7.5,C36F7.5,Gene
C36H8.1,C36H8.1,Gene
C37A2.7,C37A2.7,Gene
C37C3.2,C37C3.2,Gene
C38D4.9,C38D4.9,Gene
C39D10.7,C39D10.7,Gene
C39E9.11,C39E9.11,Gene
C3AR1,C3AR1,Gene
C3G,C3G,Gene
C3_00310C_A,C3_00310C_A,Gene
C3_00510W_A,C3_00510W_A,Gene
C3_01220W_A,C3_01220W_A,Gene
C3_02440C_A,C3_02440C_A,Gene
C3_03930W_A,C3_03930W_A,Gene
C3_05330C_A,C3_05330C_A,Gene
C3_06350W_A,C3_06350W_A,Gene
C3orf14,C3orf14,Gene
C3orf17,C3orf17,Gene
C3orf20,C3orf20,Gene
C3orf33,C3orf33,Gene
C3orf36,C3orf36,Gene
C3orf38,C3orf38,Gene
C3orf52,C3orf52,Gene
C3orf58,C3orf58,Gene
C3orf62,C3orf62,Gene
C3orf67,C3orf67,Gene
C40A11.2,C40A11.2,Gene
C40A11.7,C40A11.7,Gene
C40A11.8,C40A11.8,Gene
C40H1.2,C40H1.2,Gene
C42C1.4,C42C1.4,Gene
C42D4.1,C42D4.1,Gene
C42D4.2,C42D4.2,Gene
C44B11.1,C44B11.1,Gene
C44B7.5,C44B7.5,Gene
C44B9.2,C44B9.2,Gene
C44C10.4,C44C10.4,Gene
C45B2.1,C45B2.1,Gene
C45G3.3,C45G3.3,Gene
C45G9.10,C45G9.10,Gene
C45G9.5,C45G9.5,Gene
C45G9.6,C45G9.6,Gene
C45G9.7,C45G9.7,Gene
C45G9.9,C45G9.9,Gene
C46C11.3,C46C11.3,Gene
C46E10.9,C46E10.9,Gene
C46F11.4,C46F11.4,Gene
C46F11.5,C46F11.5,Gene
C47D12.2,C47D12.2,Gene
C47D2.1,C47D2.1,Gene
C47E8.3,C47E8.3,Gene
C48B6.2,C48B6.2,Gene
C48B6.3,C48B6.3,Gene
C49A9.6,C49A9.6,Gene
C49C3.7,C49C3.7,Gene
C49F5.6,C49F5.6,Gene
C49G7.1,C49G7.1,Gene
C49H3.6,C49H3.6,Gene
C4A,C4A,Gene
C4B,C4B,Gene
C4BPA,C4BPA,Gene
C4BPB,C4BPB,Gene
C4H,C4H,Gene
C4_00260W_A,C4_00260W_A,Gene
C4_01290W_A,C4_01290W_A,Gene
C4_02690W_A,C4_02690W_A,Gene
C4_03080W_A,C4_03080W_A,Gene
C4_04510W_A,C4_04510W_A,Gene
C4_05740C_A,C4_05740C_A,Gene
C4_05890W_A,C4_05890W_A,Gene
C4_05900C_A,C4_05900C_A,Gene
C4_07150W_A,C4_07150W_A,Gene
C4orf17,C4orf17,Gene
C4orf19,C4orf19,Gene
C4orf22,C4orf22,Gene
C4orf26,C4orf26,Gene
C4orf27,C4orf27,Gene
C4orf29,C4orf29,Gene
C4orf3,C4orf3,Gene
C4orf32,C4orf32,Gene
C4orf33,C4orf33,Gene
C4orf46,C4orf46,Gene
C4orf48,C4orf48,Gene
C5,C5,Gene
C50B8.4,C50B8.4,Gene
C50D2.1,C50D2.1,Gene
C50E10.1,C50E10.1,Gene
C50E3.13,C50E3.13,Gene
C50E3.5,C50E3.5,Gene
C50F2.3,C50F2.3,Gene
C50F2.5,C50F2.5,Gene
C50H11.13,C50H11.13,Gene
C52D10.1,C52D10.1,Gene
C53A3.2,C53A3.2,Gene
C53B7.3,C53B7.3,Gene
C53C11.2,C53C11.2,Gene
C53C7.3,C53C7.3,Gene
C53D5.5,C53D5.5,Gene
C53D6.6,C53D6.6,Gene
C54C6.5,C54C6.5,Gene
C54D10.3,C54D10.3,Gene
C54D2.2,C54D2.2,Gene
C54E10.6,C54E10.6,Gene
C54E4.4,C54E4.4,Gene
C55A6.7,C55A6.7,Gene
C55C3.1,C55C3.1,Gene
C56C10.7,C56C10.7,Gene
C56C10.9,C56C10.9,Gene
C56G2.7,C56G2.7,Gene
C5AR1,C5AR1,Gene
C5H14ORF166,C5H14ORF166,Gene
C5_00560W_A,C5_00560W_A,Gene
C5_02350C_A,C5_02350C_A,Gene
C5_02440C_A,C5_02440C_A,Gene
C5_03150W_A,C5_03150W_A,Gene
C5orf15,C5orf15,Gene
C5orf17,C5orf17,Gene
C5orf22,C5orf22,Gene
C5orf24,C5orf24,Gene
C5orf28,C5orf28,Gene
C5orf30,C5orf30,Gene
C5orf34,C5orf34,Gene
C5orf42,C5orf42,Gene
C5orf51,C5orf51,Gene
C5orf60,C5orf60,Gene
C5orf64,C5orf64,Gene
C6,C6,Gene
C6_00180C_A,C6_00180C_A,Gene
C6_00450C_A,C6_00450C_A,Gene
C6_02060W_A,C6_02060W_A,Gene
C6_02930W_A,C6_02930W_A,Gene
C6_04050W_A,C6_04050W_A,Gene
C6_04280W_A,C6_04280W_A,Gene
C6orf106,C6orf106,Gene
C6orf118,C6orf118,Gene
C6orf120,C6orf120,Gene
C6orf136,C6orf136,Gene
C6orf141,C6orf141,Gene
C6orf15,C6orf15,Gene
C6orf165,C6orf165,Gene
C6orf201,C6orf201,Gene
C6orf203,C6orf203,Gene
C6orf211,C6orf211,Gene
C6orf226,C6orf226,Gene
C6orf25,C6orf25,Gene
C6orf47,C6orf47,Gene
C6orf48,C6orf48,Gene
C6orf57,C6orf57,Gene
C6orf62,C6orf62,Gene
C6orf89,C6orf89,Gene
C7,C7,Gene
C7_01290W_A,C7_01290W_A,Gene
C7_03880C_A,C7_03880C_A,Gene
C7orf25,C7orf25,Gene
C7orf26,C7orf26,Gene
C7orf31,C7orf31,Gene
C7orf34,C7orf34,Gene
C7orf43,C7orf43,Gene
C7orf49,C7orf49,Gene
C7orf50,C7orf50,Gene
C7orf55,C7orf55,Gene
C8A,C8A,Gene
C8B,C8B,Gene
C8G,C8G,Gene
C8orf33,C8orf33,Gene
C8orf34,C8orf34,Gene
C8orf37,C8orf37,Gene
C8orf4,C8orf4,Gene
C8orf48,C8orf48,Gene
C8orf74,C8orf74,Gene
C8orf76,C8orf76,Gene
C8orf82,C8orf82,Gene
